お願いします(おねがいします): Nhờ anh/chị. Phiền anh/chị. Xin vui lòng giúp đỡ,nguyện(onegaishimasu): Nhờ anh/chị. Phiền anh/chị. Xin vui lòng giúp đỡ,お願いします,おねがいします,onegaishimasu,Nhờ anh/chị. Phiền anh/chị. Xin vui lòng giúp đỡ,nguyện,4
"かしこまりました: Tôi hiểu rồi ạ./ vâng, được rồi ạ","kashikomarimashita: Tôi hiểu rồi ạ./ vâng, được rồi ạ","",かしこまりました,kashikomarimashita,"Tôi hiểu rồi ạ./ vâng, được rồi ạ","",4
お問い尾鷲の番号(おといあわせのばんごう): Số điện thoại mà ông/ bà muốn hỏi,vấn vĩ phiên hiệu(otoiawasenobangou): Số điện thoại mà ông/ bà muốn hỏi,お問い尾鷲の番号,おといあわせのばんごう,otoiawasenobangou,Số điện thoại mà ông/ bà muốn hỏi,vấn vĩ phiên hiệu,4
「どうも」ありがとうございました: Xin cám ơn ông/bà,doumoarigatougozaimashita: Xin cám ơn ông/bà,"",「どうも」ありがとうございました,doumoarigatougozaimashita,Xin cám ơn ông/bà,"",4
ニューヨーク: New York,nyuuyouku: New York,"",ニューヨーク,nyuuyouku,New York,"",4
ペキン: Bắc Kinh,pekin: Bắc Kinh,"",ペキン,pekin,Bắc Kinh,"",4
ロンドン: Luân Đôn,rondon: Luân Đôn,"",ロンドン,rondon,Luân Đôn,"",4
バンコク: Băng Cốc,bankoku: Băng Cốc,"",バンコク,bankoku,Băng Cốc,"",4
ロサンゼルス: Los Angeles,rosanzerusu: Los Angeles,"",ロサンゼルス,rosanzerusu,Los Angeles,"",4
行きます(いきます (I) ): đi,"hành, hàng(ikimasu ): đi",行きます,いきます (I) ,ikimasu ,đi,"hành, hàng",5
来ます(きます (III) ): đến,lai(kimasu ): đến,来ます,きます (III) ,kimasu ,đến,lai,5
帰ります(かえります (I) ): về,quy(kaerimasu ): về,帰ります,かえります (I) ,kaerimasu ,về,quy,5
学校(がっこう): trường học,học hiệu(gakkou): trường học,学校,がっこう,gakkou,trường học,học hiệu,5
スーパー: siêu thị,suupaa: siêu thị,"",スーパー,suupaa,siêu thị,"",5
"駅(えき): ga, nhà ga","dịch(eki): ga, nhà ga",駅,えき,eki,"ga, nhà ga",dịch,5
飛行機(ひこうき): máy bay,phi hành cơ(hikouki): máy bay,飛行機,ひこうき,hikouki,máy bay,phi hành cơ,5
"船(ふね): thuyền, tàu thủy","thuyền(fune): thuyền, tàu thủy",船,ふね,fune,"thuyền, tàu thủy",thuyền,5
電車(でんしゃ): tàu điện,điện xa(densha): tàu điện,電車,でんしゃ,densha,tàu điện,điện xa,5
地下鉄(ちかてつ): tàu điện ngầm,địa hạ thiết(chikatetsu): tàu điện ngầm,地下鉄,ちかてつ,chikatetsu,tàu điện ngầm,địa hạ thiết,5
新幹線(しんかんせん): tàu Shinkansen (tàu điện siêu tốc của Nhật),tân cán tuyến(shinkansen): tàu Shinkansen (tàu điện siêu tốc của Nhật),新幹線,しんかんせん,shinkansen,tàu Shinkansen (tàu điện siêu tốc của Nhật),tân cán tuyến,5
バス: xe Buýt,basu: xe Buýt,"",バス,basu,xe Buýt,"",5
タクシー: tắc-xi,takushii: tắc-xi,"",タクシー,takushii,tắc-xi,"",5
自転車(じてんしゃ): xe đạp,tự chuyển xa(jitensha): xe đạp,自転車,じてんしゃ,jitensha,xe đạp,tự chuyển xa,5
歩いて(あるいて): đi bộ,bộ(aruite): đi bộ,歩いて,あるいて,aruite,đi bộ,bộ,5
人(ひと): người,nhân(hito): người,人,ひと,hito,người,nhân,5
"友達(ともだち): bạn, bạn bè","hữu đạt(tomodachi): bạn, bạn bè",友達,ともだち,tomodachi,"bạn, bạn bè",hữu đạt,5
"彼(かれ): anh ấy, bạn trai","bỉ(kare): anh ấy, bạn trai",彼,かれ,kare,"anh ấy, bạn trai",bỉ,5
"彼女(かのじょ): chị ấy, bạn gái","bỉ nữ(kanojo): chị ấy, bạn gái",彼女,かのじょ,kanojo,"chị ấy, bạn gái",bỉ nữ,5
家族(かぞく): gia đình ,gia tộc(kazoku): gia đình ,家族,かぞく,kazoku,gia đình ,gia tộc,5
一人(ひとり): một mình,nhất nhân(hitori): một mình,一人,ひとり,hitori,một mình,nhất nhân,5
先週(せんしゅう): tuần trước,tiên chu(senshuu): tuần trước,先週,せんしゅう,senshuu,tuần trước,tiên chu,5
今週(こんしゅう): tuần này,kim chu(konshuu): tuần này,今週,こんしゅう,konshuu,tuần này,kim chu,5
来週(らいしゅう): tuần sau,lai chu(raishuu): tuần sau,来週,らいしゅう,raishuu,tuần sau,lai chu,5
去年(きょねん): năm ngoái,khứ niên(kyonen): năm ngoái,去年,きょねん,kyonen,năm ngoái,khứ niên,5
今年(ことし): năm nay,kim niên(kotoshi): năm nay,今年,ことし,kotoshi,năm nay,kim niên,5
来年(らいねん): năm sau,lai niên(rainen): năm sau,来年,らいねん,rainen,năm sau,lai niên,5
～月(～がつ): tháng -,nguyệt(～gatsu): tháng -,～月,～がつ,～gatsu,tháng -,nguyệt,5
何月(なんがつ): tháng mấy,hà nguyệt(nangatsu): tháng mấy,何月,なんがつ,nangatsu,tháng mấy,hà nguyệt,5
一日(ついたち): ngày mồng 1,nhất nhật(tsuitachi): ngày mồng 1,一日,ついたち,tsuitachi,ngày mồng 1,nhất nhật,5
"二日(ふつか): ngày mồng 2, 2 ngày","nhị nhật(futsuka): ngày mồng 2, 2 ngày",二日,ふつか,futsuka,"ngày mồng 2, 2 ngày",nhị nhật,5
"三日(みっか): ngày mồng 3, 3 ngày","tam nhật(mikka): ngày mồng 3, 3 ngày",三日,みっか,mikka,"ngày mồng 3, 3 ngày",tam nhật,5
"四日(よっか): ngày mồng 4, 4 ngày","tứ nhật(yokka): ngày mồng 4, 4 ngày",四日,よっか,yokka,"ngày mồng 4, 4 ngày",tứ nhật,5
"五日(いつか): ngày mồng 5, 5 ngày","ngũ nhật(itsuka): ngày mồng 5, 5 ngày",五日,いつか,itsuka,"ngày mồng 5, 5 ngày",ngũ nhật,5
"六日(むいか): ngày mồng 6, 6 ngày","lục nhật(muika): ngày mồng 6, 6 ngày",六日,むいか,muika,"ngày mồng 6, 6 ngày",lục nhật,5
"七日(なのか): ngày mồng 7, 7 ngày","thất nhật(nanoka): ngày mồng 7, 7 ngày",七日,なのか,nanoka,"ngày mồng 7, 7 ngày",thất nhật,5
"八日(ようか): ngày mồng 8, 8 ngày","bát nhật(youka): ngày mồng 8, 8 ngày",八日,ようか,youka,"ngày mồng 8, 8 ngày",bát nhật,5
"九日(ここのか): ngày mồng 9, 9 ngày ","cửu nhật(kokonoka): ngày mồng 9, 9 ngày ",九日,ここのか,kokonoka,"ngày mồng 9, 9 ngày ",cửu nhật,5
"十日(とおか): ngày mồng 10, 10 ngày","thập nhật(touka): ngày mồng 10, 10 ngày",十日,とおか,touka,"ngày mồng 10, 10 ngày",thập nhật,5
"十四日(じゅうよっか): ngày 14, 14 ngày","thập tứ nhật(juuyokka): ngày 14, 14 ngày",十四日,じゅうよっか,juuyokka,"ngày 14, 14 ngày",thập tứ nhật,5
"二十日(はつか): ngày 20, 20 ngày","nhị thập nhật(hatsuka): ngày 20, 20 ngày",二十日,はつか,hatsuka,"ngày 20, 20 ngày",nhị thập nhật,5
"二十四日(にじゅうよっか): ngày 24, 24 ngày","nhị thập tứ nhật(nijuuyokka): ngày 24, 24 ngày",二十四日,にじゅうよっか,nijuuyokka,"ngày 24, 24 ngày",nhị thập tứ nhật,5
"～日(～にち): ngày -, - ngày","nhật(～nichi): ngày -, - ngày",～日,～にち,～nichi,"ngày -, - ngày",nhật,5
"何日(なんにち): ngày mấy, ngày bao nhiêu, mấy ngày, bao nhiêu ngày","hà nhật(nannichi): ngày mấy, ngày bao nhiêu, mấy ngày, bao nhiêu ngày",何日,なんにち,nannichi,"ngày mấy, ngày bao nhiêu, mấy ngày, bao nhiêu ngày",hà nhật,5
"何時(いつ): bao giờ, khi nào","hà thời(itsu): bao giờ, khi nào",何時,いつ,itsu,"bao giờ, khi nào",hà thời,5
誕生日(たんじょうび): sinh nhật,đản sinh nhật(tanjoubi): sinh nhật,誕生日,たんじょうび,tanjoubi,sinh nhật,đản sinh nhật,5
普通(ふつう): tàu thường (dừng cả ở các ga lẻ),phổ thông(futsuu): tàu thường (dừng cả ở các ga lẻ),普通,ふつう,futsuu,tàu thường (dừng cả ở các ga lẻ),phổ thông,5
急行(きゅうこう): tàu tốc hành,cấp hành(kyuukou): tàu tốc hành,急行,きゅうこう,kyuukou,tàu tốc hành,cấp hành,5
特急(とっきゅう): tàu tốc hành đặc biệt,đặc cấp(tokkyuu): tàu tốc hành đặc biệt,特急,とっきゅう,tokkyuu,tàu tốc hành đặc biệt,đặc cấp,5
次の(つぎの): tiếp theo,thứ(tsugino): tiếp theo,次の,つぎの,tsugino,tiếp theo,thứ,5
どういたしまして: Không có gì.,douitashimashite: Không có gì.,"",どういたしまして,douitashimashite,Không có gì.,"",5
番線(ばんせん～): sân ga số -,phiên tuyến(bansen～): sân ga số -,番線,ばんせん～,bansen～,sân ga số -,phiên tuyến,5
博多(はかた): tên một khu phố ở Kyushu,bác đa(hakata): tên một khu phố ở Kyushu,博多,はかた,hakata,tên một khu phố ở Kyushu,bác đa,5
伏見(ふしみ): tên một khu phố ở Kyoto,phục kiến(fushimi): tên một khu phố ở Kyoto,伏見,ふしみ,fushimi,tên một khu phố ở Kyoto,phục kiến,5
甲子園(こうしえん): tên một khu phố ở Osaka,giáp tử viên(koushien): tên một khu phố ở Osaka,甲子園,こうしえん,koushien,tên một khu phố ở Osaka,giáp tử viên,5
"大阪城(おおさかじょう): Lâu đài Osaka,","đại thành(ousakajou): Lâu đài Osaka,",大阪城,おおさかじょう,ousakajou,"Lâu đài Osaka,",đại thành,5
食べます(たべます (II) ): ăn,thực(tabemasu ): ăn,食べます,たべます (II) ,tabemasu ,ăn,thực,6
飲みます(のみます (I) ): uống,ẩm(nomimasu ): uống,飲みます,のみます (I) ,nomimasu ,uống,ẩm,6
吸います(すいます (I) (たばこを～)): hút [thuốc lá],hấp(suimasu (tabakoo～)): hút [thuốc lá],吸います,すいます (I) (たばこを～),suimasu (tabakoo～),hút [thuốc lá],hấp,6
"見ます(みます (II) ): xem, nhìn, trông","kiến(mimasu ): xem, nhìn, trông",見ます,みます (II) ,mimasu ,"xem, nhìn, trông",kiến,6
コップ: cái cốc,koppu: cái cốc,"",コップ,koppu,cái cốc,"",29
"書きます(かきます (I) ): viết, vẽ","thư(kakimasu ): viết, vẽ",書きます,かきます (I) ,kakimasu ,"viết, vẽ",thư,6
買います(かいます (I) ): mua,mãi(kaimasu ): mua,買います,かいます (I) ,kaimasu ,mua,mãi,6
撮ります(とります (I) ): chụp,toát(torimasu ): chụp,撮ります,とります (I) ,torimasu ,chụp,toát,6
写真を撮ります(しゃしんをとります): chụp [ảnh],tả chân toát(shashinotorimasu): chụp [ảnh],写真を撮ります,しゃしんをとります,shashinotorimasu,chụp [ảnh],tả chân toát,6
します (III) : làm,shimasu : làm,"",します (III) ,shimasu ,làm,"",6
会います(あいます (I) ): gặp,hội(aimasu ): gặp,会います,あいます (I) ,aimasu ,gặp,hội,6
「友達に～」(「ともだちに～」): gặp [bạn],hữu đạt(tomodachini～」): gặp [bạn],「友達に～」,「ともだちに～」,tomodachini～」,gặp [bạn],hữu đạt,6
"ご飯(ごはん): cơm, bữa ăn","phạn(gohan): cơm, bữa ăn",ご飯,ごはん,gohan,"cơm, bữa ăn",phạn,6
朝ご飯(あさごはん): cơm sáng,triều phạn(asagohan): cơm sáng,朝ご飯,あさごはん,asagohan,cơm sáng,triều phạn,6
昼ご飯(ひるごはん): cơm trưa,trú phạn(hirugohan): cơm trưa,昼ご飯,ひるごはん,hirugohan,cơm trưa,trú phạn,6
晩ご飯(ばんごはん): cơm tối,vãn phạn(bangohan): cơm tối,晩ご飯,ばんごはん,bangohan,cơm tối,vãn phạn,6
パン: bánh mì,pan: bánh mì,"",パン,pan,bánh mì,"",6
卵(たまご): trứng ,noãn(tamago): trứng ,卵,たまご,tamago,trứng ,noãn,6
肉(にく): thịt,nhục(niku): thịt,肉,にく,niku,thịt,nhục,6
魚(さかな): cá,ngư(sakana): cá,魚,さかな,sakana,cá,ngư,6
野菜(やさい): rau,dã thái(yasai): rau,野菜,やさい,yasai,rau,dã thái,6
"果物(くだもの): hoa quả, trái cây","quả vật(kudamono): hoa quả, trái cây",果物,くだもの,kudamono,"hoa quả, trái cây",quả vật,6
水(みず): nước,thủy(mizu): nước,水,みず,mizu,nước,thủy,6
お茶(おちゃ): trà (nói chung),trà(ocha): trà (nói chung),お茶,おちゃ,ocha,trà (nói chung),trà,6
紅茶(こうちゃ): trà đen,hồng trà(koucha): trà đen,紅茶,こうちゃ,koucha,trà đen,hồng trà,6
牛乳(ぎゅうにゅう): sữa bò,ngưu nhũ(gyuunyuu): sữa bò,牛乳,ぎゅうにゅう,gyuunyuu,sữa bò,ngưu nhũ,6
ミルク: Sữa,miruku: Sữa,"",ミルク,miruku,Sữa,"",6
ジュース: nước hoa quả,juusu: nước hoa quả,"",ジュース,juusu,nước hoa quả,"",6
ビール: bia,biiru: bia,"",ビール,biiru,bia,"",6
"｢お｣酒(「お」さけ): rượu, rượu sake","tửu(osake): rượu, rượu sake",｢お｣酒,「お」さけ,osake,"rượu, rượu sake",tửu,6
"ビデオ: video, băng video, đầu video","bideo: video, băng video, đầu video","",ビデオ,bideo,"video, băng video, đầu video","",6
"映画(えいが): phim, điện ảnh","ánh họa(eiga): phim, điện ảnh",映画,えいが,eiga,"phim, điện ảnh",ánh họa,6
手紙(てがみ): thư,thủ chỉ(tegami): thư,手紙,てがみ,tegami,thư,thủ chỉ,6
レポート: báo cáo,repouto: báo cáo,"",レポート,repouto,báo cáo,"",6
写真(しゃしん): ảnh,tả chân(shashin): ảnh,写真,しゃしん,shashin,ảnh,tả chân,6
"店(みせ): cửa hàng, tiệm","điếm(mise): cửa hàng, tiệm",店,みせ,mise,"cửa hàng, tiệm",điếm,6
レストラン: nhà hàng,resutoran: nhà hàng,"",レストラン,resutoran,nhà hàng,"",6
庭(にわ): vườn ,đình(niwa): vườn ,庭,にわ,niwa,vườn ,đình,6
宿題(しゅくだい): bài tập về nhà (～をします: làm bài tập),túc đề(shukudai): bài tập về nhà (～をします: làm bài tập),宿題,しゅくだい,shukudai,bài tập về nhà (～をします: làm bài tập),túc đề,6
テニス: quần vợ,tenisu: quần vợ,"",テニス,tenisu,quần vợ,"",6
サッカー: bóng đá,sakkaa: bóng đá,"",サッカー,sakkaa,bóng đá,"",6
お花見(おはなみ): việc ngắm hoa ,hoa kiến(ohanami): việc ngắm hoa ,お花見,おはなみ,ohanami,việc ngắm hoa ,hoa kiến,6
"何(なに): cái gì, gì","hà(nani): cái gì, gì",何,なに,nani,"cái gì, gì",hà,6
"一緒に(いっしょに): cùng, cùng nhau","nhất tự(isshoni): cùng, cùng nhau",一緒に,いっしょに,isshoni,"cùng, cùng nhau",nhất tự,6
ちょっと: một chút,chotto: một chút,"",ちょっと,chotto,một chút,"",6
"何時も(いつも): luôn luôn, lúc nào cũng","hà thời(itsumo): luôn luôn, lúc nào cũng",何時も,いつも,itsumo,"luôn luôn, lúc nào cũng",hà thời,6
時々(ときどき): thỉnh thoảng,thời(tokidoki): thỉnh thoảng,時々,ときどき,tokidoki,thỉnh thoảng,thời,6
"それから: sau đó, tiếp theo","sorekara: sau đó, tiếp theo","",それから,sorekara,"sau đó, tiếp theo","",6
"ええ: vâng, được (cách nói thân mật 
của 「はい」)","ei: vâng, được (cách nói thân mật 
của 「はい」)","",ええ,ei,"vâng, được (cách nói thân mật 
của 「はい」)","",6
いいですね: Được đấy nhỉ./ hay quá.,iidesune: Được đấy nhỉ./ hay quá.,"",いいですね,iidesune,Được đấy nhỉ./ hay quá.,"",6
わかりました: Tôi hiểu rồi/ vâng ạ.,wakarimashita: Tôi hiểu rồi/ vâng ạ.,"",わかりました,wakarimashita,Tôi hiểu rồi/ vâng ạ.,"",6
何ですか(なんですか): Có gì đấy ạ?/ cái gì vậy?/ vâng có tôi. (câu trả lời khi ai đó gọi tên mình),hà(nandesuka): Có gì đấy ạ?/ cái gì vậy?/ vâng có tôi. (câu trả lời khi ai đó gọi tên mình),何ですか,なんですか,nandesuka,Có gì đấy ạ?/ cái gì vậy?/ vâng có tôi. (câu trả lời khi ai đó gọi tên mình),hà,6
じゃ、また「あした」: Hẹn gặp lại [ngày mai].,"ja,mataashita: Hẹn gặp lại [ngày mai].","",じゃ、また「あした」,"ja,mataashita",Hẹn gặp lại [ngày mai].,"",6
