上着,うわぎ,áo khoác,thượng trứ,"あ_げる, うえ, かみ, の_ぼす, ジョオ, ショオ",Đây là bên trên của một dòng
川上,かわかみ,kawakami,xuyên thượng,"あ_げる, うえ, かみ, の_ぼす, ジョオ, ショオ",Đây là bên trên của một dòng
屋上,おくじょう,mái nhà,ốc thượng,"あ_げる, うえ, かみ, の_ぼす, ジョオ, ショオ",Đây là bên trên của một dòng
上る,あがる,leo,thượng,"あ_げる, うえ, かみ, の_ぼす, ジョオ, ショオ",Đây là bên trên của một dòng
下,か,dưới,hạ,"した, しも, もと, くだ_る, さげ_る, おろ_す, カ, ゲ",Đây là bên dưới của một dòng
下げる,さげる,hạ,hạ,"した, しも, もと, くだ_る, さげ_る, おろ_す, カ, ゲ",Đây là bên dưới của một dòng
下さい,ください,xin vui lòng,hạ,"した, しも, もと, くだ_る, さげ_る, おろ_す, カ, ゲ",Đây là bên dưới của một dòng
地下鉄,ちかてつ,xe điện ngầm,địa hạ thiết,"した, しも, もと, くだ_る, さげ_る, おろ_す, カ, ゲ",Đây là bên dưới của một dòng
下手な,へたな,nghèo,hạ thủ,"した, しも, もと, くだ_る, さげ_る, おろ_す, カ, ゲ",Đây là bên dưới của một dòng
上下,うえした,lên và xuống,thượng hạ,"した, しも, もと, くだ_る, さげ_る, おろ_す, カ, ゲ",Đây là bên dưới của một dòng
下ろす,おろす,hạ,hạ,"した, しも, もと, くだ_る, さげ_る, おろ_す, カ, ゲ",Đây là bên dưới của một dòng
川下,かわしも,xuôi dòng,xuyên hạ,"した, しも, もと, くだ_る, さげ_る, おろ_す, カ, ゲ",Đây là bên dưới của một dòng
中央口,ちゅうおうぐち,lối vào trung tâm,trung ương khẩu,"なか, チュウ",Đây là giữa của một vòng tròn
中国,ちゅうごく,đồ sứ,trung quốc,"なか, チュウ",Đây là giữa của một vòng tròn
一年中,いちねんじゅう,quanh năm,nhất niên trung,"なか, チュウ",Đây là giữa của một vòng tròn
中学校,ちゅうがっこう,trung học cơ sở,trung học giáo,"なか, チュウ",Đây là giữa của một vòng tròn
世界中,せかいじゅう,trên thế giới,thế giới trung,"なか, チュウ",Đây là giữa của một vòng tròn
背中,せなか,trở lại,bối trung,"なか, チュウ",Đây là giữa của một vòng tròn
中止,ちゅうし,dừng lại,trung chỉ,"なか, チュウ",Đây là giữa của một vòng tròn
中級,ちゅうきゅう,trung cấp,trung cấp,"なか, チュウ",Đây là giữa của một vòng tròn
外,がい,bên ngoài,ngoại,"はず_す, ガイ, ゲ",Bạn nên hút thuốc(トバコ) bên ngoài
外国,がいこく,nước ngoài,ngoại quốc,"はず_す, ガイ, ゲ",Bạn nên hút thuốc(トバコ) bên ngoài
外国人,がいこくじん,người nước ngoài,ngoại quốc nhân,"はず_す, ガイ, ゲ",Bạn nên hút thuốc(トバコ) bên ngoài
外の,そとの,ngoài,ngoại,"はず_す, ガイ, ゲ",Bạn nên hút thuốc(トバコ) bên ngoài
海外,かいがい,nước ngoài,hải ngoại,"はず_す, ガイ, ゲ",Bạn nên hút thuốc(トバコ) bên ngoài
意外な,いがいな,làm ngạc nhiên,ý ngoại,"はず_す, ガイ, ゲ",Bạn nên hút thuốc(トバコ) bên ngoài
外す,はずす,tẩy,ngoại,"はず_す, ガイ, ゲ",Bạn nên hút thuốc(トバコ) bên ngoài
外科,げか,phẫu thuật,ngoại khoa,"はず_す, ガイ, ゲ",Bạn nên hút thuốc(トバコ) bên ngoài
右,みぎ,đúng,hữu,"みぎ, ウ, ユウ",Tôi ăn với tay phải của tôi
右手,みぎて,đúng,hữu thủ,"みぎ, ウ, ユウ",Tôi ăn với tay phải của tôi
右足,みぎあし,chân phải,hữu túc,"みぎ, ウ, ユウ",Tôi ăn với tay phải của tôi
右側,うそく,đúng,hữu trắc,"みぎ, ウ, ユウ",Tôi ăn với tay phải của tôi
左右,さう,trái và phải,tả hữu,"みぎ, ウ, ユウ",Tôi ăn với tay phải của tôi
右翼,うよく,cánh phải,hữu dực,"みぎ, ウ, ユウ",Tôi ăn với tay phải của tôi
工場,こうじょう,nhà máy,"công tràng,trường",", コオ, ク",Đây là hình dạng của cái thước của người thợ thủ công
工業,こうぎょう,công nghiệp,công nghiệp,", コオ, ク",Đây là hình dạng của cái thước của người thợ thủ công
工事,こうじ,xây dựng,công sự,", コオ, ク",Đây là hình dạng của cái thước của người thợ thủ công
大工,だいく,thợ mộc,đại công,", コオ, ク",Đây là hình dạng của cái thước của người thợ thủ công
工夫,くふう,device,công phu,", コオ, ク",Đây là hình dạng của cái thước của người thợ thủ công
工学,こうがく,kỹ thuật,công học,", コオ, ク",Đây là hình dạng của cái thước của người thợ thủ công
細工,さいく,khéo léo,tế công,", コオ, ク",Đây là hình dạng của cái thước của người thợ thủ công
人工的,じんこうてき,nhân tạo,nhân công ,", コオ, ク",Đây là hình dạng của cái thước của người thợ thủ công
左,さ,trái,tả,"ひだり, サ",Tôi đo thước với tay trái của tôi
左手,ひだりて,bàn tay trái,tả thủ,"ひだり, サ",Tôi đo thước với tay trái của tôi
左側,さそく,trái,tả trắc,"ひだり, サ",Tôi đo thước với tay trái của tôi
左右,さう,trái và phải,tả hữu,"ひだり, サ",Tôi đo thước với tay trái của tôi
左翼,さよく,người thuận tay trái,tả dực,"ひだり, サ",Tôi đo thước với tay trái của tôi
左利き,ひだりきき,thuận tay trái,tả lợi,"ひだり, サ",Tôi đo thước với tay trái của tôi
前半,ぜんはん,nửa đầu,tiền bán,"まえ, ゼン",Tôi chuẩn bị cho bữa tối trước khi mặt trăng lên
午前,ごぜん,buổi sáng,ngọ tiền,"まえ, ゼン",Tôi chuẩn bị cho bữa tối trước khi mặt trăng lên
午前中,ごぜんちゅう,vào buổi sáng,ngọ tiền trung,"まえ, ゼン",Tôi chuẩn bị cho bữa tối trước khi mặt trăng lên
名前,なまえ,tên,danh tiền,"まえ, ゼン",Tôi chuẩn bị cho bữa tối trước khi mặt trăng lên
三年前,さんねんまえ,ba năm trước,tam niên tiền,"まえ, ゼン",Tôi chuẩn bị cho bữa tối trước khi mặt trăng lên
前売り券,まえうりけん,vé bán trước,tiền mại khoán,"まえ, ゼン",Tôi chuẩn bị cho bữa tối trước khi mặt trăng lên
前半,ぜんはん,nửa đầu,tiền bán,"まえ, ゼン",Tôi chuẩn bị cho bữa tối trước khi mặt trăng lên
後ろ,うしろ,phía sau,hậu,"のち, うし_ろ, あと, おく_れる, ゴ, コオ",Một người đang đi  trở lại  trên đường phố.
クラスの後,クラスののち,sau lớp học,hậu,"のち, うし_ろ, あと, おく_れる, ゴ, コオ",Một người đang đi  trở lại  trên đường phố.
後で,あとで,sau,hậu,"のち, うし_ろ, あと, おく_れる, ゴ, コオ",Một người đang đi  trở lại  trên đường phố.
午後,ごご,buổi chiều,ngọ hậu,"のち, うし_ろ, あと, おく_れる, ゴ, コオ",Một người đang đi  trở lại  trên đường phố.
最後,さいご,cuối cùng,tối hậu,"のち, うし_ろ, あと, おく_れる, ゴ, コオ",Một người đang đi  trở lại  trên đường phố.
後半,こうはん,nửa cuối,hậu bán,"のち, うし_ろ, あと, おく_れる, ゴ, コオ",Một người đang đi  trở lại  trên đường phố.
後ほど,のちほど,sau,hậu,"のち, うし_ろ, あと, おく_れる, ゴ, コオ",Một người đang đi  trở lại  trên đường phố.
後れる,おくれる,được trì hoãn,hậu,"のち, うし_ろ, あと, おく_れる, ゴ, コオ",Một người đang đi  trở lại  trên đường phố.
午前,ごぜん,buổi sáng,ngọ tiền,", ゴ",Chữ Kanji này có mười (十) và hai (二). Mười hai (十二) giờ là  trưa  b&gt;.
午後,ごご,buổi chiều,ngọ hậu,", ゴ",Chữ Kanji này có mười (十) và hai (二). Mười hai (十二) giờ là  trưa  b&gt;.
午前中,ごぜんちゅう,vào buổi sáng,ngọ tiền trung,", ゴ",Chữ Kanji này có mười (十) và hai (二). Mười hai (十二) giờ là  trưa  b&gt;.
正午,しょうご,buổi trưa,chánh ngọ,", ゴ",Chữ Kanji này có mười (十) và hai (二). Mười hai (十二) giờ là  trưa  b&gt;.
門,かど,cửa,môn,"かど, モン",Đây là thể hiện của cái cổng
専門,せんもん,thạo,chuyên môn,"かど, モン",Đây là thể hiện của cái cổng
正門,せいもん,cổng chính,chánh môn,"かど, モン",Đây là thể hiện của cái cổng
部門,ぶもん,bộ,bộ môn,"かど, モン",Đây là thể hiện của cái cổng
入門,にゅうもん,bắt đầu,nhập môn,"かど, モン",Đây là thể hiện của cái cổng
門松,かどまつ,trang trí cây thông,môn tùng,"かど, モン",Đây là thể hiện của cái cổng
名門,めいもん,gia đình,danh môn,"かど, モン",Đây là thể hiện của cái cổng
間,あいだ,giữa,gian,"あいだ, ま, カン, ケン",Chúng ta có thể thấy mặt trời(日) giữa cái cổng(門).
時間,じかん,thời gian,thời gian,"あいだ, ま, カン, ケン",Chúng ta có thể thấy mặt trời(日) giữa cái cổng(門).
二時間,にじかん,hai giờ,nhị thời gian,"あいだ, ま, カン, ケン",Chúng ta có thể thấy mặt trời(日) giữa cái cổng(門).
間に合う,まにあう,luôn đúng giờ,gian hợp,"あいだ, ま, カン, ケン",Chúng ta có thể thấy mặt trời(日) giữa cái cổng(門).
間違い,まちがい,sai lầm,gian vi,"あいだ, ま, カン, ケン",Chúng ta có thể thấy mặt trời(日) giữa cái cổng(門).
人間,じんかん,nhân loại,nhân gian,"あいだ, ま, カン, ケン",Chúng ta có thể thấy mặt trời(日) giữa cái cổng(門).
世間,せけん,thế giới,thế gian,"あいだ, ま, カン, ケン",Chúng ta có thể thấy mặt trời(日) giữa cái cổng(門).
東,あずま,đông,đông,"ひがし, トオ",Mặt trời (日) mọc phía đông.Có thể nhìn thấy mặt trời(日) dưới một cái cây(木).
東口,ひがしぐち,đông xuất cảnh,đông khẩu,"ひがし, トオ",Mặt trời (日) mọc phía đông.Có thể nhìn thấy mặt trời(日) dưới một cái cây(木).
中東,ちゅうとう,trung đông,trung đông,"ひがし, トオ",Mặt trời (日) mọc phía đông.Có thể nhìn thấy mặt trời(日) dưới một cái cây(木).
東京,とうきょう,tokyo,đông kinh,"ひがし, トオ",Mặt trời (日) mọc phía đông.Có thể nhìn thấy mặt trời(日) dưới một cái cây(木).
関東,かんとう,kanto,quan đông,"ひがし, トオ",Mặt trời (日) mọc phía đông.Có thể nhìn thấy mặt trời(日) dưới một cái cây(木).
東洋,とうよう,phương đông,đông dương,"ひがし, トオ",Mặt trời (日) mọc phía đông.Có thể nhìn thấy mặt trời(日) dưới một cái cây(木).
東海地方,とうかいちほう,vùng tokai,đông hải địa phương,"ひがし, トオ",Mặt trời (日) mọc phía đông.Có thể nhìn thấy mặt trời(日) dưới một cái cây(木).
東北地方,とうほくちほう,quận tohoku,đông bắc địa phương,"ひがし, トオ",Mặt trời (日) mọc phía đông.Có thể nhìn thấy mặt trời(日) dưới một cái cây(木).
西,せい,tây,tây,"にし, セイ, サイ",Một(一) trong bốn(四) góc thì là phía tây
西口,にしぐち,cửa phía tây,tây khẩu,"にし, セイ, サイ",Một(一) trong bốn(四) góc thì là phía tây
北西,ほくせい,tây bắc,bắc tây,"にし, セイ, サイ",Một(一) trong bốn(四) góc thì là phía tây
南西,なんせい,tây nam,nam tây,"にし, セイ, サイ",Một(一) trong bốn(四) góc thì là phía tây
西洋,せいよう,phía tây,tây dương,"にし, セイ, サイ",Một(一) trong bốn(四) góc thì là phía tây
関西,かんさい,kansai,quan tây,"にし, セイ, サイ",Một(一) trong bốn(四) góc thì là phía tây
東西,とうざい,đông và tây,đông tây,"にし, セイ, サイ",Một(一) trong bốn(四) góc thì là phía tây
大西洋,たいせいよう,đại tây dương,đại tây dương,"にし, セイ, サイ",Một(一) trong bốn(四) góc thì là phía tây
南西,なんせい,tây nam,nam tây,"みなみ, ナン, ナ",Hai cái cây trồng trong vườn hướng mặt về phía nam
南口,みなみぐち,cửa phía nam,nam khẩu,"みなみ, ナン, ナ",Hai cái cây trồng trong vườn hướng mặt về phía nam
東南アジア,とうなんアジア,đông nam á,đông nam,"みなみ, ナン, ナ",Hai cái cây trồng trong vườn hướng mặt về phía nam
南東,なんとう,miền đông nam,nam đông,"みなみ, ナン, ナ",Hai cái cây trồng trong vườn hướng mặt về phía nam
南北,なんぼく,nam và bắc,nam bắc,"みなみ, ナン, ナ",Hai cái cây trồng trong vườn hướng mặt về phía nam
南米,なんべい,nam mỹ,nam mễ,"みなみ, ナン, ナ",Hai cái cây trồng trong vườn hướng mặt về phía nam
南極,なんきょく,nam cực,nam cực,"みなみ, ナン, ナ",Hai cái cây trồng trong vườn hướng mặt về phía nam
北,きた,bắc,bắc,"きた, ホク",Hai người đang quay mặt nhau bởi vì trời lạnh ở phía bắc
北口,きたぐち,bắc tuyển sinh,bắc khẩu,"きた, ホク",Hai người đang quay mặt nhau bởi vì trời lạnh ở phía bắc
北東,きたひがし,đông bắc,bắc đông,"きた, ホク",Hai người đang quay mặt nhau bởi vì trời lạnh ở phía bắc
東北地方,とうほくちほう,quận tohoku,đông bắc địa phương,"きた, ホク",Hai người đang quay mặt nhau bởi vì trời lạnh ở phía bắc
北海道,ほっかいどう,hokkaido,bắc hải đạo,"きた, ホク",Hai người đang quay mặt nhau bởi vì trời lạnh ở phía bắc
南北,なんぼく,nam và bắc,nam bắc,"きた, ホク",Hai người đang quay mặt nhau bởi vì trời lạnh ở phía bắc
北極,ほっきょく,bắc cực,bắc cực,"きた, ホク",Hai người đang quay mặt nhau bởi vì trời lạnh ở phía bắc
