よく / だいたい / たくさん / すこし / あまり / ぜんぜん," Đây là những phó từ, được đặt ở trước động từ để bổ nghĩa cho động từ. Bảng dưới đây tóm tắt cách dùng của các phó từ này. 
 Mức độ:
 よく ＋わかります だいたい  すこし  あまり ＋わかりません ぜんぜん
 Số lượng
 たくさん ＋あります すこし あまり ＋ありません ぜんぜん 
 えいごがよくわかります。
 Tôi hiểu tiếng Anh tốt　
 えいごがすこしわかります。
 Tôi hiểu tiếng Anh một chút.
 えいごがあまりわかりません。
 Tôi không hiểu tiếng Anh lắm.
 おかねがたくさんあります。
 Tôi có nhiều tiền.
 お金がぜんぜんありません。
 Tôi không có đồng nào cả.",9
すこし\ ぜんぜん,"  「すこし」  「ぜんぜん」 còn có thể được dùng để bổ nghĩa cho tính từ.
 ここはすこしさむしです。
 Ở đây hơi lạnh.
 あのえいがはぜんぜんおもしろいくないです。
 Bộ phim đó không hay chút nào.",9
Câu 1 から Câu 2," 「から」 được dùng để nối hai câu thành một câu. Câu 1 biểu thị lý do cho câu 2
 じかんがありませんから。新聞をよみません。
 Ví không có thời gian nên tôi không đọc báo
 Cũng có thể nói cấu 2 trước, sau đó câu 1 kèm theo 「から」 
 まいあさ新聞をよみますか。
 Anh/chị có đọc báo hàng sáng không. 
 いいえ。よみません。じかんがありませんから。
 Không, tôi không đọc vì tôi không có thời gian. ",9
どうして," Từ nghi vấn 「どうして」 được dùng để hỏi lý do. Khi trả lời chúng ta thêm 「から」 vào cuối câu. 
 どうしてあさ新聞をよみませんか。
 Tại sao anh/chị không đọc báo vào buổi sáng
 時間がありませんから。
 Vì tôi không có thời gian
 Khi muốn hỏi lý do về một điều gì đó mà người nghe nói trước đó, thì thay vì phải nhắc lại câu nói đó, chúng ta có thể 「どうしてですか」 
 きょうは早くかえります。
 Hôm nay tôi sẽ về sớm
 どうしてですか。
 Tại sao?
 こどものたんじょうびですから。
 Vì hôm nay là sinh nhật con tôi.",9
Danh từ が　あります/います," Mẫu câu này dùng để nói về nơi ở, sự hiện hữu của đồ vật hoặc người. Những vật hoặc người ở đây làm chủ ngữ của câu và được biểu thị bằng trợ từ 「が」 
 「あります」 được dùng cho đối tượng không di chuyển như đồ vật, cây cỏ
 コンピューターがあります
 Có máy tính
 さくらがあります
 Có cây anh đào
 こうえんがあります
 Có công viên
 「います」 được dùng cho đối tượng có thể chuyển động được như người, động vật
 おとこのひとがいます
 Có người đàn ông
 いぬがいます。
 Có con chó",10
Danh từ 1 (địa điểm) に Danh từ 2 があります /　います," Địa điểm, nơi chốn mà danh từ 2 được biểu thị bằng trợ từ 「に」 
 わたしのへやにつくえがあります。
 Ở phòng của tôi có cái bàn
 じむしょにミラーさんがいます。
 Ở văn phòng có anh Miller
 Có thể dùng mẫu câu này để hỏi xem ở một địa điểm nào đó có cái gì hay ai. Khi đối tượng là vật thì dùng từ nghi vấn 「なに」 còn là người thì dùng từ nghi vấn 「だれ」 
 ちかになにがありますか。
 Có gì ở dưới tầng hầm không. 
 レストランがあります
 Có nhà hàng. 
 うけつけにだれがいますか。
 Có ai ở quầy tiếp tân không. 
 きむらさんがいます。
 Có chị Kimura",10
Danh từ 1 は Danh từ 2 (địa điểm) に あります/います," Trong mẫu câu này, người nói dùng Danh từ 1 với tư cách là chủ đề và biểu thị đối tượng này ở đâu. Cả người nói và người nghe đều phải biết về đối tượng này. Vì danh từ 1 làm chủ đề của câu nên chúng ta không dùng trợ từ 「が」 mà dùng trợ từ 「は」 để biểu thị chủ ngữ
 ミラーさんはじむしょにいます。
 Anh Miller ở văn phòng
 Khi muốn hỏi xem đối tượng trong Danh từ 1 ở đâu, thì chúng ta dùng mẫu câu này
 ミラーさんはどこにいますか。
 Anh Miller ở đâu?
 じむしょにいます。
 Ở văn phòng
 Chú ý: 
 Trong câu động từ, khi vị ngữ đã rõ thì thay vì dùng động từ chúng ta có thể dùng 「です」 để nói. Ví dụ thay vì dùng mẫu câu (Danh từ 1 　は　 Danh từ 2 (địa điểm) にあります・います) chúng ta có thể dùng mẫu câu (Danh từ 1 はDanh từ 2 (địa điểm) です) (Bài 3) 
 とうきょうデ二ーランドはどこにありますか。
 Công viên Tokyo Disneyland ở đâu?
 ちばけんです。
 Ở tỉnh Chiba",10
Danh từ 1 (vật/người/địa điểm) の Danh từ 2 (vị trí) ," Các từ 「うえ、した、まえ、うしろ、みぎ、ひだり、なか、そと、となり、ちかく、あいだ」 là những danh từ chỉ vị trí
 つくえのうえにしゃしんがあります。
 Ở trên bàn có bức ảnh
 ゆうびんきょくはぎんこうのとなりにあります。
 Bưu điện ở bên cạnh ngân hàng
 Chú ý: 
 Vì đây là những danh từ chỉ địa điểm nên giống như trường hợp của các danh từ chỉ địa điểm khác, chúng ta dùng trợ từ 「で」 trước chúng
 えきのちかくでともだちにあいました。
 Tôi gặp bạn ở gần ga.",10
Chia cách động từ, Động từ trong tiếng Nhật có đuôi thay đổi. Người ta gọi đây là cách chia động từ. Chúng ta có thể tạo ra nhiều câu với ý nghĩa khác nhau bằng cách đặt đằng sau dạng chia cách của động từ những đuôi khác nhau. Căn cứ vào cách chia động từ được phân ra làm ba nhóm.,14
Danh từ 1　や Danh từ 2," Trợ từ 「や」 được dùng khi chúng ta muốn liệt kê các danh từ. Nếu trợ từ 「と」 được dùng để liệt kê hết tất cả các đối tượng thì trợ từ 「や」 được dùng để liệt kê một số đối tượng tiêu biểu (hai danh từ trở lên) mà thôi. Chúng ta có thể dùng trợ từ 「など」 ở cuối danh từ để biểu thị rõ ràng rằng còn những đói tượng khác ngoài đối tượng được nêu. 
 はこのなかにてがみやしゃしんがあります。
 Trong hộp có những thứ như thư và ảnh
 はこのなかにてがみやしゃしんなどがあります。
 Trong hộp có những thứ như thư, ảnh.",10
Từ/cụm từ ですか," Trợ từ 「か」 mang chức năng xác nhận. Người nói nêu rõ đối tượng cần xác nhận và dùng mẫu câu này để xác nhận
 すみません。ユ二ューヤストアはどこですか。
 Xin lỗi, siêu thị Yunyu-ya ở đâu?
 ユ二ューヤストアですか。あのビルのなんかです。
 Siêu thị Yunyu-ya ấy à?Ở tòa nhà kia.",10
チリソースはありませんか," Trong phần hội thoại của bài này có mẫu câu 「チリソースはありませんか」 . Cách hỏi không phải là 「ありますか」 mà lại là 「ありませんか」 là cách hỏi tế nhị có tính đến câu trả lời ""không có"", qua đó thể hiện thái độ lịch sự của người nói.",10
Đếm đồ vật," (ひとつ、ふたつ。。。とお) 
 Cách nói này dùng để đếm đồ vật. Từ 11 trở lên thì chỉ đếm số thôi
 Hậu tố chỉ đơn vị
 Khi đếm người hay vật hoặc biểu thị số lượng của một đối tượng nào đó chúng ta dùng lượng từ. Hậu tố chỉ đơn vị được đặt ngay sau số từ, và thay đổi tùy theo đối tượng
 ―にん: dùng để đếm người. Một người thì nói là 「ひとり」 , hai người là 「ふたり」 , bốn người 「よにん」 ... 
 一だい: dùng để đếm máy móc, và những phương tiện đi lại như ô tô, vv
 一まい: dùng để đếm những vật mỏng hoặc phẳng như tờ giấy, áo sơ mi, đĩa ăn, đĩa CD vv... 
 一かい: dùng để đếm số lần
 一ふん: phút
 一じかん: tiếng
 一日: ngày, giống cách nói ngày tháng trử trường hợp một ngày không đọc là 「ついたち」 mà là 「いちにち」 
 一しゅうかん: tuần
 一かげつ: tháng
 一ねん: năm
 Về hậu tố đơn vị của những đối tượng khác thì xem thêm phần phụ lục.",11
Lượng từ (khoảng thời gian) に －かい Động từ," Cách nói này dùng để biểu thị tần số khi làm một việc gì đó
 １かげつに２かいえいがをみます。
 Một tháng, tôi xem phim 2 lần",11
Lượng từ だけ / Danh từ だけ," 「だけ」 (chỉ, thôi) được đặt sau lượng từ hoặc danh từ để biểu thị ý nghĩa là không nhiều hơn thế hoặc ngoài ra không có cái khác
 パワーでんきにがいこく人のしゃいんがひとりだけいます
 Công ty điện Power chỉ có 1 nhân viên người nước ngoài
 やすみは日曜日だけです
 Ngày nghỉ của tôi chỉ có chủ nhật thôi",11
どのくらい và ぐらい," Dùng 「どのくらい」 để hỏi về khoảng thời gian. Có nhiều cách nói đơn vị của thời gian. 
 どのくらいにほんごをべんきょうしましたか。
 Ban đã học tiếng nhật được bao lâu rồi
 ３ねんべんきょうしました。
 Tôi đã học được 3 năm.
 「ぐらい」 được thêm vào sau lượng từ để biểu thị nghĩa là khoảng
 Ở trường học có khoảng 30 giáo viên
 がっこうに先生が３０にんぐらいいます。",11
Cách dùng lượng từ," Khi chữ số đi kèm với hậu tố chỉ đơn vị thì được gọi là lượng từ. Thông thường thì lượng từ được đặt trước động từ mà nó bổ nghĩa, trừ trường hợp của lượng từ chỉ thời gian
 りんごを４つかいました。
 Tôi đã mua 4 quả táo
 外国人の学生が２人います。
 Có hai sinh viên người nước ngoài
 Từ nghi vấn
 Đối với những vật khi đếm là 「ひとつ、ふたつ、。。。。」 thì dùng 「いくつ」 để hỏi
 みかんをいくつがかりましたか。
 Anh đã mua mấy quả quýt?
 ８つかいました。
 Tôi đã mua 8 quả. 
 Đối với những chữ số có hậu tố chỉ đơn vị đi kèm thì chúng ta dung　 「なん」 để hỏi
 この会社に外国人の人がなんにんいますか。
 Ở công ty này có mấy người nước ngoài
 ５にんいます。
 Có 5 người.",11
Thời quá khứ của câu danh từ và câu tính từ đuôi な," Thời hiện tại, tương lai
 Khẳng định: 
  Danh từ   ＋です Tính từ đuôi な  
 Phủ định:
  Danh từ   ＋じゃありません（では） Tính từ đuôi な    
 Thời quá khứ
 Khẳng định:
  Danh từ   ＋でした Tính từ đuôi な  
 Phủ định:
  Danh từ   ＋じゃありませんでした（では） Tính từ đuôi な  
 きのうあめでした
 Hôm qua trời mưa.
 きのうのしけんはかんたんじゃありませんでした。
 Bài thi hôm qua không dễ.",12
